TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;NM_FANTASIA;ENDER_ELETRONICO;PUBLICO_ALVO;RESTR_INVEST;OBJETIVO;POLIT_INVEST;PR_PL_ATIVO_EXTERIOR;PR_PL_ATIVO_CRED_PRIV;PR_PL_ALAVANC;PR_ATIVO_EMISSOR;DERIV_PROTECAO_CARTEIRA;RISCO_PERDA;RISCO_PERDA_NEGATIVO;PR_PL_APLIC_MAX_FUNDO_UNICO;INVEST_INICIAL_MIN;INVEST_ADIC;RESGATE_MIN;HORA_APLIC_RESGATE;VL_MIN_PERMAN;QT_DIA_CAREN;CONDIC_CAREN;CONVERSAO_COTA_COMPRA;QT_DIA_CONVERSAO_COTA_COMPRA;CONVERSAO_COTA_CANC;QT_DIA_CONVERSAO_COTA_RESGATE;TP_DIA_PAGTO_RESGATE;QT_DIA_PAGTO_RESGATE;TP_TAXA_ADM;TAXA_ADM;TAXA_ADM_MIN;TAXA_ADM_MAX;TAXA_ADM_OBS;TAXA_ENTR;CONDIC_ENTR;QT_DIA_SAIDA;TAXA_SAIDA;CONDIC_SAIDA;TAXA_PERFM;PR_PL_DESPESA;DT_INI_DESPESA;DT_FIM_DESPESA;ENDER_ELETRONICO_DESPESA;VL_PATRIM_LIQ;CLASSE_RISCO_ADMIN;PR_RENTAB_FUNDO_5ANO;INDICE_REFER;PR_VARIACAO_INDICE_REFER_5ANO;QT_ANO_PERDA;DT_INI_ATIV_5ANO;ANO_SEM_RENTAB;CALC_RENTAB_FUNDO_GATILHO;PR_VARIACAO_PERFM;CALC_RENTAB_FUNDO;RENTAB_GATILHO;DS_RENTAB_GATILHO;ANO_EXEMPLO;ANO_ANTER_EXEMPLO;VL_RESGATE_EXEMPLO;VL_IMPOSTO_EXEMPLO;VL_TAXA_ENTR_EXEMPLO;VL_TAXA_SAIDA_EXEMPLO;VL_AJUSTE_PERFM_EXEMPLO;VL_DESPESA_EXEMPLO;VL_DESPESA_3ANO;VL_DESPESA_5ANO;VL_RETORNO_3ANO;VL_RETORNO_5ANO;REMUN_DISTRIB;DISTRIB_GESTOR_UNICO;CONFLITO_VENDA;TEL_SAC;ENDER_ELETRONICO_RECLAMACAO;INF_SAC
CLASSES - FIF;00.089.915/0001-15;;AMARIL FRANKLIN FIC DE FIF MULTIMERCADO - CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-08-31;AMARIL FRANKLIN FIC DE FIF MULTIMERCADO - CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;www.bradescobemdtvm.com.br;A Classe é destinada a investidores em geral, assim entendido para fins deste Regulamento.;Não há;A Classe tem por objetivo buscar retorno aos seus Cotistas através de investimentos em diversas cotas de outras classes de cotas ("Classes Investidas") que invistam em ativos financeiros disponíveis nos mercados de renda fixa, renda variável, cambial, derivativos e cotas de classes de fundos de investimento em cotas de fundos de investimento financeiro, negociados nos mercados interno e externo, sem o compromisso de concentração em nenhuma classe específica.;De acordo com seu objetivo de investimento, a Classe não possui compromisso de concentração em nenhum fator de risco específico, sendo assim, poderá incorrer nos fatores de risco descritos neste Anexo e associados à sua política de investimentos.;20.000000;100.000000;70.000000;;N;S;N;100.000000;0.010000;0.010000;0.010000;16:00;0.010000;0;;Fechamento;0;Fechamento;0;Dias Úteis;1;Variável;0.015000;1.500000;2.000000;1,50% do patrimônio líquido do fundo ao ano.;0.000000;;0;0.000000;;;1.720000;2024-09-01;2025-08-31;www.bradescobemdtvm.com.br;19938285.390000;4;48.780000;CDI;60.300000;0;2005-04-08;0;;;;;;2025;2024;1026.560000;5.630000;0.000000;0.000000;0.000000;7.790000;64.500000;118.970000;266.500000;491.540000;A remuneração dos distribuidores é paga pelo Fundo de parcela deduzida sua taxa de administração.;O processo de contratação dos distribuidores considera que estes podem ser indicados pelos gestores para seleção pela ADMINISTRADORA, tendo em vista a existência de Processo Interno de Seleção, Contratação e Monitoramento dos prestadores de serviços do Fundo.;O principal distribuidor do Fundo não oferta ao público alvo do Fundo, preponderantemente fundos geridos por um único gestor ou ainda por gestoras ligadas a um mesmo grupo econômico, sendo que não há garantia de total eliminação de conflitos de interesses na atuação dos distribuidores.;30038330;www.bradescobemdtvm.com.br;
CLASSES - FIF;00.280.302/0001-60;;BRADESCO H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA CRÉDITO PRIVADO LP TIPO - RESP LIMITADA;2025-08-31;BRADESCO H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA CRÉDITO PRIVADO LP TIPO - RESP LIMITADA;wwwbradescocombr;O fundo é destinado a investidores que pretendam: buscar rentabilidade que supere a variação do CDI e que sejam investidores em geral, conforme segmentação definida pelo Administrador;-;Buscar rentabilidade que supere a variação verificada pelo Certificado de Depósito Interbancário (CDI);Para atingir o seu objetivo, o fundo investe seus recursos em uma carteira constituída, preponderantemente, por cotas de fundos de investimento e em cotas de fundos de investimento em cotas de fundos de investimento, que tenham como principal fator de risco a taxa de juros doméstica ou índice de preços, ou ambos No mínimo 95% seusrecursos em fundos de Renda Fixa;0.000000;0.000000;0.001000;;S;S;N;100.000000;2000000.000000;1000.000000;1000.000000;15:00;500.000000;0;;Abertura;0;Abertura;0;Dias Úteis;0;Fixa;0.500000;0.000000;0.000000;0,5% do patrimônio líquido ao ano;0.000000;;0;0.000000;;;0.460000;2024-09-01;2025-08-31;wwwbradescocombr;318730128.828005;2;57.360000;CDI;60.300000;0;2001-08-29;0;;0.000000;;;;2025;2024;1079.920000;16.950000;0.000000;0.000000;0.000000;7.820000;18.190000;33.540000;312.810000;576.970000;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segmento de distribuição, conforme abaixo:Distribuidores InternosA remuneração é formalizada em acordos internos e efetivada pelo repasse do % aplicável aos segmentos do BradescoDistribuidores ExternosSão contratados pelos fundos e legalmente representados por seu administrador, sendo a remuneração  formalizada em contrato de distribuição, como pagamento feito diretamente pelos fundos em conta corrente indicada pelo distribuidor  Adicionalmente, os % de remuneração podem ser diferentes em função do distribuidor/segmento, bem como, em decorrência do tipo de fundo e/ou  nível de risco;Principal DistribuidorO principal distribuidor é o Bradesco, atuando por seus segmentos de negócio e clientes, Bradesco Asset Management SA DTVM, Bradesco Corretora CTVM e Ágora CTVM ;Regras de Conduta - Conflito de InteressesO Bradesco adota procedimentos visando evitar ou mitigar situações que possam gerar conflito de interesses através de adesão de todos os colaboradores à sua Política de Segregação de Atividades, onde está prevista a independência das áreas responsáveis pela Administração, Gestão e Distribuição, mesmo quando tais serviços são prestados por empresas ou departamentos ligados ao administrador;30038330;;
CLASSES - FIF;00.306.278/0001-91;;BRADESCO FIC DE FI FINANCEIRO RENDA FIXA REFERENCIADA DI - RESPONSABILIDADE LIMITADA;2025-08-31;BRADESCO FIC DE FI FINANCEIRO RENDA FIXA REFERENCIADA DI - RESPONSABILIDADE LIMITADA;wwwbradescocombr;O FUNDO é destinado a receber aplicações do público em geral, doravante denominados (COTISTAS).;-;O FUNDO tem por objetivo buscar retorno aos seus COTISTAS através de investimentos em cotas de fundos de investimento ou cotas de fundos de investimento em cotas de fundos de investimento (Fundos Investidos) cuja rentabilidade esteja, direta ou indiretamente, atrelada à variação do CDI - Certificado de Depósito Interfinanceiro, através da atuação preponderante no mercado de taxa de juros doméstica.;O FUNDO pretende atingir seu objetivo através da aplicação em cotas de fundos de investimento classificados, nos termos da legislação aplicável, como "Fundos Renda Fixa Referenciados DI";0.000000;50.000000;0.001000;;N;S;N;100.000000;1.000000;1.000000;1.000000;17:00;1.000000;0;;Abertura;0;Abertura;0;Dias Úteis;0;Fixa;0.650000;0.000000;0.000000;0,65% do patrimônio líquido ao ano;0.000000;;0;0.000000;;;0.440000;2024-09-01;2025-08-31;wwwbradescocombr;2960218759.608390;1;60.130000;CDI;60.300000;0;1997-06-24;0;;0.000000;;;;2025;2024;1092.470000;16.320000;0.000000;0.000000;0.000000;7.450000;17.410000;32.110000;313.590000;578.400000;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segmento de distribuição, conforme abaixo:Distribuidores InternosA remuneração é formalizada em acordos internos e efetivada pelo repasse do % aplicável aos segmentos do BradescoDistribuidores ExternosSão contratados pelos fundos e legalmente representados por seu administrador, sendo a remuneração  formalizada em contrato de distribuição, como pagamento feito diretamente pelos fundos em conta corrente indicada pelo distribuidor  Adicionalmente, os % de remuneração podem ser diferentes em função do distribuidor/segmento, bem como, em decorrência do tipo de fundo e/ou  nível de risco;Principal DistribuidorO principal distribuidor do Fundo é a Ágora Corretora de Títulos e Valores Mobiliários SA ;Regras de Conduta - Conflito de InteressesO Bradesco adota procedimentos visando evitar ou mitigar situações que possam gerar conflito de interesses através de adesão de todos os colaboradores à sua Política de Segregação de Atividades, onde está prevista a independência das áreas responsáveis pela Administração, Gestão e Distribuição, mesmo quando tais serviços são prestados por empresas ou departamentos ligados ao administrador;30038330;;
CLASSES - FIF;00.322.699/0001-06;;BRADESCO H FIF - CLASSE DE INVESTIMENTO RF REFERENCIADA DI CRED PRIV LP EXECUTIVO - RESP LIMITADA;2025-08-31;BRADESCO H FIF - CLASSE DE INVESTIMENTO RF REFERENCIADA DI CRED PRIV LP EXECUTIVO - RESP LIMITADA;wwwbradescocombr;O fundo é destinado a investidores que pretendam: buscar rentabilidade que acompanhe a variação verificada pelo CDI e que sejam investidores em geral, conforme segmentação definida pelo Administrador;-;Buscar rentabilidade que acompanhe a variação verificada pelo Certificado de Depósito Interbancário (CDI), publicado e divulgado pela Anbima A rentabilidade do fundo variará conforme o patamar das taxas de juros praticadas pelo mercado ou comportamento do CDI, sendo também impactada pelos custos e despesas do fundo e dataxa de administração;Para atingir o seu objetivo, o fundo investe seus recursos em uma carteira de ativos financeiros que busque acompanhar as variações do CDI No mínimo 80% do patrimônio líquido do fundo deve estar representado por: títulos de emissão do Tesouro Nacional ou Banco Central do Brasil ativos financeiros de renda fixa cujo emissor esteja classificado na categoria baixo risco de crédito ou equivalente pelo Administrador e pelo Gestor;0.000000;100.000000;15.000000;;N;S;N;100.000000;5000000.000000;20000.000000;20000.000000;17:00;500.000000;0;;Abertura;0;Abertura;0;Dias Úteis;0;Fixa;0.300000;0.000000;0.000000;0,30 % do patrimônio líquido ao ano;0.000000;;0;0.000000;;;0.230000;2024-09-01;2025-08-31;wwwbradescocombr;6517167783.385950;1;66.240000;CDI;60.300000;0;2000-01-18;0;;0.000000;;;;2025;2024;1096.090000;20.380000;0.000000;0.000000;0.000000;2.630000;9.470000;17.460000;321.530000;593.050000;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segmento de distribuição, conforme abaixo:Distribuidores InternosA remuneração é formalizada em acordos internos e efetivada pelo repasse do % aplicável aos segmentos do BradescoDistribuidores ExternosSão contratados pelos fundos e legalmente representados por seu administrador, sendo a remuneração  formalizada em contrato de distribuição, como pagamento feito diretamente pelos fundos em conta corrente indicada pelo distribuidor  Adicionalmente, os % de remuneração podem ser diferentes em função do distribuidor/segmento, bem como, em decorrência do tipo de fundo e/ou  nível de risco;Principal DistribuidorO principal distribuidor é o Bradesco, atuando por seus segmentos de negócio e clientes, Bradesco Asset Management SA DTVM, Bradesco Corretora CTVM e Ágora CTVM ;Regras de Conduta - Conflito de InteressesO Bradesco adota procedimentos visando evitar ou mitigar situações que possam gerar conflito de interesses através de adesão de todos os colaboradores à sua Política de Segregação de Atividades, onde está prevista a independência das áreas responsáveis pela Administração, Gestão e Distribuição, mesmo quando tais serviços são prestados por empresas ou departamentos ligados ao administrador;30038330;;
CLASSES - FIF;00.598.452/0001-17;;MB MASTER RF REFERENCIADO DI LP FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-08-31;MB MASTER RF REFERENCIADO DI LP FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;www.bradescobemdtvm.com.br;A Classe é destinada a investidores em geral.;Não há;A Classe tem por objetivo buscar retorno aos seus Cotistas através de investimentos em ativos financeiros disponíveis nos mercados de renda fixa, derivativos e cotas de fundos de investimento, negociados nos mercados interno, sendo vedada exposição de renda variável e alavancagem.;A Classe possui compromisso de concentração de no mínimo 80% (oitenta por cento) de seus recursos em ativos financeiros de renda fixa relacionados diretamente ou sintetizados via derivativos, sendo assim, poderá incorrer nos seguintes fatores de risco: taxa de juros pósfixadas, taxa de juros pré-fixadas, índices de preço e crédito.;0.000000;50.000000;5.000000;;S;S;N;100.000000;100.000000;100.000000;0.010000;16:00;0.010000;0;;Fechamento;0;Fechamento;0;Dias Úteis;4;Fixa;0.300000;0.000000;0.400000;0.3;0.000000;;0;0.000000;;;0.520000;2024-09-01;2025-08-31;www.bradescobemdtvm.com.br;16658813.630000;2;66.320000;CDI;60.300000;0;2005-03-31;0;;;;;;2025;2024;1041.990000;8.910000;0.000000;0.000000;0.000000;2.860000;21.760000;40.140000;309.240000;570.370000;A remuneração dos distribuidores é paga pelo Fundo de parcela deduzida sua taxa de administração.;O processo de contratação dos distribuidores considera que estes podem ser indicados pelos gestores para seleção pela ADMINISTRADORA, tendo em vista a existência de processo Interno de Seleção, Contratação e Monitoramento dos prestadores de serviços do Fundo.;O principal distribuidor do Fundo não oferta ao público alvo do Fundo, preponderantemente fundos geridos por um único gestor ou ainda por gestoras ligadas a um mesmo grupo econômico, sendo que não há garantia de total eliminação de conflitos de interesses na atuação dos distribuidores.;30038330;www.bradescobemdtvm.com.br;
CLASSES - FIF;00.743.026/0001-20;;BANRISUL VIP FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA;2025-08-31;BANRISUL VIP FUNDO DE INVESTIMENTO RENDA FIXA DE LONGO PRAZO;www.banrisulcorretora.com.br;Investidores em geral sem restrição de categorias e/ou segmentos.;;Proporcionar aos seus cotistas a valorização de suas cotas por meio da aplicação dos recursos em carteira de ativos financeiros e modalidades operacionais disponíveis no mercado financeiro e de capitais.;Proporcionar a seus cotistas a valorização de suas cotas por meio de investimentos exclusivamente em títulos públicos federais e operações compromissadas lastreadas nestes.;0.000000;0.000000;0.000000;;S;N;N;0.000000;100.000000;100.000000;100.000000;16:00;100.000000;;;Fechamento;0;Fechamento;0;Dias Úteis;0;Fixa;1.600000;0.000000;0.000000;;;;;;;;1.640000;2024-09-02;2025-08-29;www.banrisulcorretora.com.br;83039769.670000;2;49.540000;CDI;60.300000;0;1995-08-03;;;;;;;2025;2024;1075.060000;15.920000;;;;-18.800000;55.720000;102.770000;275.270000;507.730000;As cotas do Fundo são distribuídas exclusivamente pelo Banrisul, instituição habilitada a atuar como integrante do sistema de distribuição de valores mobiliários, aos seus clientes, por meio de sua rede de agências e meios eletrônicos, internet banking e mobile banking.O distribuidor das cotas do Fundo é remunerado exclusivamente pela taxa de administração especificada no regulamento do fundo, inexistindo remuneração adicional pela alocação dos recursos deste fundo no fundo investido, ou repasse de valores para terceiros, de forma que não há efetivo ou potencial conflito de interesses no esforço de venda.;O distribuidor oferta, para o público alvo do fundo, preponderantemente fundos geridos por um único gestor, ou por gestores ligados a um mesmo grupo econômico.;;5132152300;OUVIDORIA 08006442200, SAC 08006461515;
CLASSES - FIF;00.777.815/0001-81;;BRADESCO H FC DE FUNDO DE INVESTIMENTO FINANCEIRO RF REF DI LP FUNCIONÁRIO - RESP LIMITADA;2025-08-31;BRADESCO H FC DE FUNDO DE INVESTIMENTO FINANCEIRO RF REF DI LP FUNCIONÁRIO - RESP LIMITADA;wwwbradescocombr;O fundo é destinado a investidores que pretendam: buscar rentabilidade compatível com a variação verificada pelo Certificado de Depósito Interbancário (CDI) e que sejam pessoas físicas, funcionários do Administrador e/ou de qualquer empresa integrante de seu conglomerado econômico, conforme segmentação definida pelo Administrador,considerados, nos termos da regulamentação em vigor, como investidores em geral;-;Buscar rentabilidade compatível com a variação das taxas de juros praticadas no mercado de depósitos interbancários (CDI) A rentabilidade do fundo variará conforme o patamar das taxas de juros praticadas pelo mercado ou comportamento do Certificado de Depósito Interbancário (CDI), publicado e divulgado pela Anbima,sendo também impactada pelos custos e despesas do fundo e da taxa de administração;Para atingir o seu objetivo, o fundo investe no mínimo 95% (noventa e cinco por cento) de seus recursos em cotas de fundos de investimento e em cotas de fundos de investimento em cotas de fundos de investimento classificados, nos termos da legislação aplicável, como fundos Referenciados DI, que, por sua vez, possuem uma carteiracomposta por títulos públicos federais e até 50% em títulos privados;0.000000;50.000000;0.001000;;N;S;N;100.000000;30.000000;30.000000;30.000000;21:00;30.000000;0;;Abertura;0;Abertura;0;Dias Úteis;0;Fixa;0.500000;0.000000;0.000000;0,50 % do patrimônio líquido ao ano;0.000000;;0;0.000000;;;0.410000;2024-09-01;2025-08-31;wwwbradescocombr;96187910.393648;1;57.360000;CDI;60.300000;0;1995-10-04;0;;0.000000;;;;2025;2024;1085.720000;18.180000;0.000000;0.000000;0.000000;7.740000;17.100000;31.530000;313.900000;578.980000;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segmento de distribuição, conforme abaixo:Distribuidores InternosA remuneração é formalizada em acordos internos e efetivada pelo repasse do % aplicável aos segmentos do BradescoDistribuidores ExternosSão contratados pelos fundos e legalmente representados por seu administrador, sendo a remuneração  formalizada em contrato de distribuição, como pagamento feito diretamente pelos fundos em conta corrente indicada pelo distribuidor  Adicionalmente, os % de remuneração podem ser diferentes em função do distribuidor/segmento, bem como, em decorrência do tipo de fundo e/ou  nível de risco;Principal DistribuidorO principal distribuidor do Fundo é a Ágora Corretora de Títulos e Valores Mobiliários SA ;Regras de Conduta - Conflito de InteressesO Bradesco adota procedimentos visando evitar ou mitigar situações que possam gerar conflito de interesses através de adesão de todos os colaboradores à sua Política de Segregação de Atividades, onde está prevista a independência das áreas responsáveis pela Administração, Gestão e Distribuição, mesmo quando tais serviços são prestados por empresas ou departamentos ligados ao administrador;30038330;;
CLASSES - FIF;00.793.947/0001-05;;BRADESCO VÊNUS FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-08-31;BRADESCO VÊNUS FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA - RESPONSABILIDADE LIMITADA;wwwbradescocombr;O FUNDO destina-se ao público em geral disposto a assumir riscos no mercado de taxa de juros pós, pré-fixadas e índice de preços;-;O FUNDO tem por objetivo proporcionar aos seus Cotistas rentabilidade através das oportunidades oferecidas, preponderantemente, pelos mercados domésticos de taxa de juros pós-fixadas, pré-fixadas e índices de preço, excluindo estratégias que impliquem risco de moeda estrangeira ou de renda variável;O Fundo pretende atingir seu objetivo investindo no mínimo 95% em Cotas de Fundos de Renda Fixa;20.000000;50.000000;0.001000;;N;S;N;100.000000;5000000.000000;5000000.000000;15.000000;15:00;15.000000;0;;Abertura;0;Abertura;0;Dias Úteis;0;Fixa;1.500000;0.000000;0.000000;1,5% do patrimônio líquido ao ano;0.000000;;0;0.000000;;;0.980000;2024-09-01;2025-08-31;wwwbradescocombr;41199936.555871;2;46.890000;CDI;60.300000;0;1998-08-20;0;;0.000000;;;;2025;2024;1065.000000;13.790000;0.000000;0.000000;0.000000;20.090000;36.280000;66.920000;294.720000;543.590000;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segmento de distribuição, conforme abaixo:Distribuidores InternosA remuneração é formalizada em acordos internos e efetivada pelo repasse do % aplicável aos segmentos do BradescoDistribuidores ExternosSão contratados pelos fundos e legalmente representados por seu administrador, sendo a remuneração  formalizada em contrato de distribuição, como pagamento feito diretamente pelos fundos em conta corrente indicada pelo distribuidor  Adicionalmente, os % de remuneração podem ser diferentes em função do distribuidor/segmento, bem como, em decorrência do tipo de fundo e/ou  nível de risco;Principal DistribuidorO principal distribuidor do Fundo é a Ágora Corretora de Títulos e Valores Mobiliários SA ;Regras de Conduta - Conflito de InteressesO Bradesco adota procedimentos visando evitar ou mitigar situações que possam gerar conflito de interesses através de adesão de todos os colaboradores à sua Política de Segregação de Atividades, onde está prevista a independência das áreas responsáveis pela Administração, Gestão e Distribuição, mesmo quando tais serviços são prestados por empresas ou departamentos ligados ao administrador;30038330;;
CLASSES - FIF;00.807.777/0001-62;;DAYCOVAL RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO;2025-08-31;DAYCOVAL RENDA FIXA FI CP;www.daycoval.com.br/investimentos/fundos-investimento;O FUNDO é destinado ao Público em Geral, doravante designados Cotistas, que estejam de acordo com as características desta Classe de Cotas;;Esta Classe de Cotas tem como objetivo buscar proporcionar rentabilidade aos Cotistas investindo em ativos financeiros de renda fixa remunerados à taxa flutuante em CDI ou Selic. Tal objetivo será perseguido, preponderantemente, por meio de aplicações de seus recursos em títulos e valores mobiliários de renda fixa, de baixo risco de crédito, que proporcionem a exposição da carteira de investimentos da CLASSE (CARTEIRA) às oscilações das taxas de juros e/ou dos índices de preço domésticos, observadas as limitações previstas neste Regulamento e na regulamentação em vigor.;Esta Classe de Cotas deverá manter, no mínimo, 80% (oitenta por cento) de sua carteira investida em títulos públicos federais ou ativos com baixo risco de crédito do mercado doméstico, conforme tabela abaixo, não se admitindo ativos que impliquem risco de renda variável;0.000000;50.000000;0.000000;;N;S;S;20.000000;1.000000;1.000000;1.000000;16:30;1.000000;0;Sem carência;Abertura;0;Abertura;0;Dias Úteis;0;Fixa;0.250000;0.000000;0.000000;;0.000000;;0;0.000000;;Não há;0.317488;2024-09-01;2025-08-31;www.daycoval.com.br/investimentos/fundos-investimento;774121452.780000;2;60.150000;DI1 - DI de um dia;60.300000;0;1995-10-02;;;0.000000;;;;2025;2024;1089.670000;19.020000;;;0.000000;3.560000;12.810000;25.850000;318.190000;584.660000;A remuneração paga ao DISTRIBUIDOR pela prestação de serviço consiste em um percentual da taxa de administração do Fundo, a qual está prevista no Regulamento do Fundo.;O principal distribuidor do Fundo é o Banco Daycoval S.A. (DISTRIBUIDOR), o qual atua por meio dos seus canais de distribuição internos para diversos segmentos de mercado, e oferta fundos de investimento geridos por um único gestor, ou por gestores ligados a um mesmo grupo econômico.;;8007750500;pci@bancodaycoval.com.br;
CLASSES - FIF;00.809.773/0001-13;;BRADESCO H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA CURTO PRAZO OVER - RESP LIMITADA;2025-08-31;BRADESCO H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA CURTO PRAZO OVER - RESP LIMITADA;wwwbradescocombr;O FUNDO se destina a investidores em geral, conforme segmentação defina pelo ADMINISTRADOR;-;Buscar rentabilidade próxima à variação da taxa Selic - Sistema Especial de Liquidação e Custódia;Para atingir o seu objetivo, o fundo investe no mínimo 95% (noventa e cinco por cento) de seus recursos em cotas de fundos de investimento e em cotas de fundos de investimento em cotas de fundos de investimento classificados, nos termos da legislação aplicável, como fundos de curto prazo;0.000000;0.000000;0.001000;;N;S;N;0.000000;5000000.000000;5000000.000000;30.000000;15:00;100.000000;0;;Abertura;0;Abertura;0;Dias Úteis;0;Fixa;1.500000;0.000000;0.000000;1,50 % do patrimônio líquido ao ano;0.000000;;0;0.000000;;;0.920000;2024-09-01;2025-08-31;wwwbradescocombr;31424713.556104;1;44.250000;SELIC;60.300000;0;1995-10-02;0;;0.000000;;;;2025;2024;1069.910000;14.830000;0.000000;0.000000;0.000000;12.730000;34.710000;64.010000;296.290000;546.500000;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segmento de distribuição, conforme abaixo:Distribuidores InternosA remuneração é formalizada em acordos internos e efetivada pelo repasse do % aplicável aos segmentos do BradescoDistribuidores ExternosSão contratados pelos fundos e legalmente representados por seu administrador, sendo a remuneração  formalizada em contrato de distribuição, como pagamento feito diretamente pelos fundos em conta corrente indicada pelo distribuidor  Adicionalmente, os % de remuneração podem ser diferentes em função do distribuidor/segmento, bem como, em decorrência do tipo de fundo e/ou  nível de risco;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segment;Regras de Conduta - Conflito de InteressesO Bradesco adota procedimentos visando evitar ou mitigar situações que possam gerar conflito de interesses através de adesão de todos os colaboradores à sua Política de Segregação de Atividades, onde está prevista a independência das áreas responsáveis pela Administração, Gestão e Distribuição, mesmo quando tais serviços são prestados por empresas ou departamentos ligados ao administrador;30038330;;
